2417,193,771,2160,1691,684,2048,1357,2564,2345
296,1178,2307,200,4,1600,1996,1749,572,993
997,1676,1781,74,2533,2096,1462,2221,1439,1129
1793,114,505,1215,430,1717,1789,1780,1825,1705
1158,669,303,1904,1286,2639,315,968,2176,1526
669,1086,1286,1860,1380,1202,968,133,1271,27
1334,68,1459,587,1655,2444,1210,1597,1043,1171
2173,675,1218,2401,2697,249,91,780,2657,697
2206,862,567,2018,1801,2419,457,368,1416,1967
2143,548,2092,492,1512,858,1881,587,35,1593
2375,1074,1133,1007,1805,1542,2543,2314,558,493
1519,2133,2151,971,1335,1625,1645,2427,988,2421
1436,2572,1044,1475,611,1117,1273,1410,2666,1901
309,1278,907,1879,2169,1749,880,2040,1892,2479
313,1851,499,170,1793,845,945,636,1704,2451
739,2190,632,2127,1667,1306,428,2674,712,1191
1444,2500,1127,1866,2579,368,638,1900,1983,1713
2618,1229,1694,2527,1851,496,1753,1483,579,2444
122,160,1995,2395,1342,26,2660,2171,1608,2124
1504,1655,238,56,1947,2399,756,1030,708,1791
529,26,407,1174,1806,2259,836,1768,2199,1464
1318,294,1503,922,341,2150,197,382,766,599
2691,443,113,1950,601,2433,961,1071,2168,1382
1090,1784,2109,1035,1047,466,1398,683,54,240
348,668,773,1617,11,986,2021,285,1441,476
2553,2349,1891,1983,1724,1168,2236,1583,1644,84
759,2566,2017,1557,1817,1880,2087,643,252,1772
1580,493,2421,2375,1007,483,1542,121,1074,889
2647,1451,2456,1836,890,608,1210,2104,2200,2678
2060,757,1509,1256,283,2056,2184,157,2609,2615
101,851,2662,1056,1097,1630,2172,825,1572,311
958,1471,636,2333,1712,1364,1725,2456,1538,835
253,222,409,1700,167,2172,2126,1649,2227,1343
938,1187,2321,2038,565,2166,684,979,2649,786
2450,2451,2104,1712,71,1350,794,1883,2683,1725
222,2376,930,178,409,24,38,752,956,2635
457,1799,2661,539,149,199,661,1506,7,2554
2559,315,232,1780,1639,2046,2020,2683,706,173
2171,2287,348,2515,1369,2021,1945,2480,577,1920
2495,2285,2389,1142,1257,436,1403,1422,661,655
920,1036,609,1702,11,1392,1981,2674,2576,2021
2149,2255,291,2052,880,1292,1711,2431,856,2351
11,1036,157,904,612,1383,306,1664,1004,1601
1016,164,652,2682,1340,2057,1068,1932,2677,1863
703,657,406,1655,1792,1283,2436,1925,2641,958
851,1669,1434,60,2390,2600,1907,670,2670,1054
497,569,2319,2434,1355,1628,2171,867,1423,1385
1639,1232,2066,2020,1390,1286,446,1151,568,1123
828,2247,1229,1851,2527,1451,461,1694,1481,2117
122,549,2056,32,597,860,160,1342,2124,755
705,1060,682,71,2178,1050,1729,2080,2642,1192
2154,1708,1494,184,2215,1752,1521,33,585,1616
2443,9,2633,934,2607,838,2665,263,2651,2393
2128,524,1858,1793,867,1418,1946,1302,665,1299
2214,1494,822,2462,1310,297,582,2215,2675,997
1463,626,1044,2047,1288,2066,1639,2276,1979,806
537,2564,740,2367,1249,845,1729,2404,2642,1851
422,130,1734,113,1065,1365,2496,594,1574,2168
1217,682,406,1286,958,1825,1272,1197,1405,1532
58,1984,1248,1653,101,613,851,34,594,1226
112,2685,965,1490,335,2059,1839,102,450,180
1265,1292,856,291,1962,2255,1903,639,2149,572
112,2059,2569,1490,2591,450,2659,1839,1544,781
618,1741,1919,34,590,1303,328,1511,2496,809
2527,1229,1632,1359,2222,1729,133,1217,1222,1395
528,443,1161,58,113,16,1630,376,2106,1734
800,2576,324,1139,1093,2282,1347,325,1428,1407
1396,19,1431,631,1474,1192,1222,2178,1308,1078
232,1717,913,2559,378,11,114,706,2077,1638
1213,1683,973,1282,117,1039,1843,641,604,2582
1079,104,52,614,2582,443,826,2548,2550,1048
21,419,196,1589,1453,2248,1116,2594,120,2116
1781,1310,822,1591,1195,1521,2462,695,184,2616
1446,1071,1574,1997,2099,2039,2409,2691,1986,1734
1588,1770,2686,1294,1599,1161,2612,1911,2635,1056
715,1689,425,974,1850,2107,2490,2581,1361,2024
2523,338,308,345,2479,1345,1469,1745,729,2098
1451,324,559,1492,1836,2456,1357,1139,487,1171
1083,1617,1036,1008,1598,62,27,1369,1126,2405
1143,517,453,304,795,78,1135,871,2676,1849
1436,1475,543,481,1215,2439,55,1262,1342,2047
2605,1171,1471,573,11,254,703,1856,1634,2333
1653,58,590,1226,2644,763,222,1097,87,1161
601,104,1698,826,201,2582,1079,1798,1071,1048
2647,559,636,1824,2456,1405,2083,1396,1480,1836
1093,471,1852,336,1702,1436,1157,1845,1006,151
232,114,1717,62,2439,2405,609,2402,2171,2310
594,1741,2496,422,2380,34,2311,1805,590,809
724,2228,1917,2020,2683,1915,819,772,1792,2399
1514,1924,1365,1248,1821,1572,825,422,2168,763
2632,1944,2689,357,758,202,841,219,2475,2307
1307,2066,1901,568,949,1930,1117,633,619,93
2683,1800,2555,682,411,706,446,1532,2093,968
1373,1542,1507,54,1499,2306,791,1645,121,53
195,744,128,2190,2589,2188,231,2203,1093,2420
2362,586,901,2435,1721,1460,1044,2494,1465,2365
2189,306,2436,575,799,1917,1634,1383,1629,703
2080,2578,1375,1701,1729,1405,1851,1192,2298,735
1811,2253,2550,2433,2582,1623,1048,641,1250,2691
34,1188,1161,376,775,350,2409,1382,1926,1237
2641,1815,669,418,980,1474,1262,1239,1222,2056
1334,2282,5,1662,1410,2674,1885,546,451,2046
1436,2046,568,1288,173,1234,2559,1428,2439,543
1056,330,590,2644,2168,1486,2452,1627,909,1248
2244,1992,2327,1541,817,186,1542,1499,1211,2314
1271,562,1405,71,958,1222,2527,1217,1914,1202
1366,1078,1286,682,1336,285,1716,657,2476,1117
412,368,1418,1844,431,2500,168,547,1583,2553
2261,2504,2010,283,1413,457,2128,1688,504,524
1232,2250,578,211,1504,964,1390,1512,2322,1401
1621,1048,805,2582,887,1282,117,1782,201,1683
1087,1909,1675,1064,1934,138,1589,1132,1453,2357
2087,252,1817,2017,759,557,1557,2566,1880,1772
2556,834,1982,1874,862,2206,137,2342,1801,1263
2622,1224,1016,2057,795,942,10,778,164,57
1645,1485,2244,2327,777,1519,1542,213,2133,2226
1550,747,1139,1725,2282,1820,1836,910,2511,470
113,1486,1056,801,83,2621,1627,2168,117,85
2075,1978,962,483,2151,1678,1432,213,971,2241
2237,1699,1300,1293,273,1723,928,1696,1749,969
711,1974,585,1085,386,125,1462,2547,716,196
1932,164,334,249,2215,2473,2587,239,1921,660
2357,387,1613,946,125,950,2563,2448,981,25
1616,125,2545,2680,2357,1932,184,697,284,582
1418,199,661,1550,647,436,516,2206,2389,2511
480,1017,1958,1290,2291,2078,1075,98,391,2030
575,1570,703,876,348,1044,945,1008,1078,568
1640,1812,162,2342,1980,1019,1339,1105,1739,1298
1908,2525,2392,2241,2044,1678,1978,817,784,1755
652,125,778,1863,872,2357,1578,1943,902,334
199,2389,2495,750,655,43,567,2206,457,1416
1375,968,945,1050,682,674,506,1718,2597,1775
2368,1195,694,1424,96,1521,983,2275,603,261
1294,2612,1049,1572,1343,671,1809,1574,167,2172
2541,2141,2678,2535,1156,1396,1668,1979,2262,1379
2295,2682,869,1461,2357,2676,1132,1104,1064,164
2362,1463,2558,2287,1108,806,2190,2188,1702,2572
2021,481,1113,1930,773,241,835,62,901,2319
1286,2520,968,2213,958,536,1086,418,27,424
1669,2390,1408,391,851,1602,972,1969,396,1805
1809,2332,16,1572,664,2218,350,1884,24,2684
1698,361,1079,113,104,2582,2138,1048,1759,601
1811,1966,2550,1988,991,641,1079,1698,601,1071
1513,850,1086,669,424,1597,1471,1825,1217,27
2173,697,125,138,2675,2533,249,196,1453,981
2073,2234,318,128,251,2423,1313,2608,529,280
909,2635,242,825,605,1188,2612,1599,2039,1588
1884,746,2667,2106,1602,738,1572,1605,1766,2086
2270,2606,2646,276,1635,415,2380,809,1871,618
994,2201,2257,42,2478,1826,2037,84,2504,1609
455,68,2678,1192,351,2372,2200,665,783,1396
1286,964,2613,669,1271,1716,1050,589,968,2683
466,1090,2577,1035,554,808,2109,1411,1007,1703
2038,1704,461,1725,699,2166,1692,1210,562,2176
1565,888,1704,1472,1410,1634,703,1856,2282,2576
520,648,212,583,250,1122,1486,1368,527,2278
1455,32,2505,109,1166,2277,2190,2032,1275,2102
457,840,994,841,1009,2257,2419,1968,203,357
216,1528,823,372,1699,1723,509,1744,373,2518
1897,140,2604,2618,1731,496,548,1239,316,1655
1147,1901,1995,2572,1930,2654,451,744,543,901
1012,2052,519,2307,2257,2018,572,145,994,2419
420,936,1064,642,2590,1932,2215,1219,1589,196
695,1591,1195,1873,1578,603,2368,1573,1052,2215
694,1310,603,2616,1591,2042,780,1848,1195,1788
1699,204,2237,1696,273,146,1338,384,2155,472
2173,675,701,2675,1116,654,1673,289,196,582
2311,2687,2251,753,466,1415,1868,121,2207,1498
2176,2558,176,1357,2346,684,1595,1692,1203,2618
1379,1008,1638,315,1465,27,1570,968,1721,489
1494,697,1863,196,2215,2677,2675,2468,582,2671
2399,963,2437,181,619,819,1726,40,1252,514
228,945,575,2178,2436,657,11,1634,958,406
2485,468,731,2355,1469,2238,1600,373,1178,2069
1060,581,1030,2178,828,1214,1043,1050,1192,71
1215,2119,505,568,708,62,1717,2046,1342,2439
2610,2538,1369,1601,1646,55,1008,1383,611,1913
2119,706,1215,505,568,2439,534,622,1901,232
1744,502,2650,2585,1325,2645,200,2026,204,2281
1635,60,1969,2628,1605,262,1096,276,1871,2146
651,2547,1439,2215,2221,2445,1085,1974,997,1129
1820,904,612,573,562,157,2558,2282,758,1538
1068,2584,1674,950,22,2088,2100,284,1932,108
1414,2620,669,133,1436,1036,940,1904,1262,1286
606,425,2107,1072,1958,1850,2291,1411,2388,1090
1974,1776,711,651,1652,297,675,997,727,2590
503,832,1222,1022,1914,499,2058,513,1735,1793
1086,850,27,674,1008,714,1197,2373,446,1414
2549,1101,2387,2625,1294,34,2095,2662,2090,1161
2207,3,1041,2673,2311,618,1690,1361,1579,207
2123,618,422,97,1853,972,1690,594,1741,1511
819,348,1995,2021,418,11,2319,2605,619,1119
1943,1932,1144,1333,1578,2440,882,334,125,1970
2020,619,1802,2666,2487,136,957,1620,1307,1906
1936,2092,1483,2643,1327,1825,496,958,964,2532
283,1455,2394,1275,457,1949,2064,84,687,522
138,420,2192,1974,1064,184,2671,2173,2675,297
2601,455,2649,12,1663,1394,1818,1794,545,2265
1278,1345,2479,607,145,1469,472,2069,1533,2523
1673,675,2318,1077,697,981,289,2116,2159,2173
1178,2238,373,1261,1696,1345,1469,1121,921,161
1331,1794,2091,303,211,756,1296,1504,1055,75
2176,1704,1396,2384,1367,703,1785,2213,2346,2511
855,1754,708,2145,1735,1662,1198,568,2559,2119
1192,1375,1284,945,2513,1655,197,657,170,1718
2059,1839,781,1544,1378,1490,591,593,102,112
841,1502,2418,1418,461,2553,638,316,1928,1267
438,34,1572,2085,1552,1248,1605,1630,590,996
2190,2515,1256,2674,1191,1044,1385,524,1465,428
587,2456,1480,2642,785,339,1495,608,1851,404
1322,1343,2126,1227,2433,2612,1172,1759,2168,1950
246,199,1019,2400,1420,796,818,2206,1403,1263
1546,2568,996,1164,1508,1137,752,827,1700,1831
625,2190,2203,2188,37,1256,1981,451,1465,2674
1540,2205,932,1359,1637,133,595,674,1351,1729
388,1106,2106,1101,275,292,1602,2568,1097,678
647,1825,1836,562,1883,845,534,636,470,958
758,37,434,2456,1364,1754,1234,1820,2282,1662
1178,2524,2101,2554,2370,1967,818,2175,161,731
866,1420,829,661,834,2323,810,1257,1457,317
1438,183,1746,732,878,2491,858,156,2643,559
1255,930,1831,743,2325,2376,1588,2658,1137,2635
2029,39,698,2311,1007,3,466,1211,2022,2551
1573,2215,822,1974,2377,585,1310,652,1521,1873
2674,2259,920,529,959,2199,839,280,1747,2282
238,1504,705,2649,1060,1192,550,725,1791,735
136,1083,354,2403,724,1575,669,510,424,1197
1460,1820,1897,157,1662,2282,1334,1466,1944,562
1557,2017,557,2566,1817,1880,2087,643,252,1772
1384,1092,1348,444,1309,1137,388,1353,1706,1546
1025,2518,1600,106,345,2524,818,1528,1996,863
1860,402,2475,2609,1229,1223,1268,951,919,2679
1572,58,1365,1653,1248,1585,590,613,996,101
1120,1317,2461,898,51,1894,1584,483,1074,139
1697,1919,328,2658,130,2085,1926,1572,2592,996
455,1284,197,1913,945,2610,1192,2678,341,382
2128,2261,1858,42,1693,379,1590,1688,524,584
1845,478,2174,230,1040,395,1062,1379,1977,2476
377,1845,2199,1628,1771,1428,63,221,949,336
86,1925,451,700,1379,1845,1008,1383,430,783
2316,193,831,951,2417,662,2513,1357,2618,2313
819,2213,2683,1792,619,173,1024,1342,706,1738
27,1756,1366,2198,2476,1409,2021,285,418,241
1047,2599,1784,2393,1499,1007,2653,466,1074,39
630,34,1997,1161,376,604,924,1627,2409,2381
2165,1375,1718,1655,1000,1269,783,850,2513,537
1542,2327,1645,817,2421,2062,2392,1908,213,990
284,882,78,1972,660,2545,164,2357,1016,2682
642,1708,1087,2081,1932,2680,723,1970,1909,2173
2042,2616,695,694,2401,538,2221,2587,997,1591
1839,1544,1517,112,102,2059,1490,736,1378,593
478,230,2663,2534,464,1040,1785,2535,1379,2520
2200,890,176,1171,1192,470,86,2604,1239,2513
971,2244,1485,1542,2327,1992,53,1035,1432,2044
2643,891,2092,1936,496,725,1091,1060,740,1655
684,766,404,2233,2166,2127,1394,2013,141,562
1291,2340,1704,455,1191,499,783,534,681,2586
818,2374,2323,2169,343,2040,829,1245,2624,1190
1876,240,1625,1658,2427,1133,54,1047,2599,1035
1593,2072,2,1249,313,499,1742,545,1334,858
2599,493,1281,1007,2393,1805,2665,1047,2687,1317
2605,2576,1119,633,1497,627,1479,1036,1273,306
1770,1811,2612,1623,2433,1843,2691,1599,2253,2376
71,2013,703,406,1832,958,1043,1060,1210,705
871,882,2676,2587,1972,78,164,1987,387,1921
1257,1631,2323,818,2069,863,1980,1019,750,866
2636,160,1668,2124,2118,2055,2319,2688,1995,2257
827,399,1910,1574,918,83,996,1353,1810,1161
1036,1383,482,2189,1792,1119,307,1305,627,1262
597,325,324,1139,2033,2058,1656,1147,1347,2660
2138,641,117,1811,1360,1282,85,648,1048,887
1906,2020,1917,70,1442,50,307,1151,2386,1915
853,890,71,2364,1459,1883,141,1867,68,581
1100,1226,1919,2667,2568,974,851,1669,275,415
2582,887,641,1621,1048,1071,1782,2099,1045,2550
2276,1702,2188,1436,2572,2391,1668,1044,2190,1732
452,2105,505,1694,745,329,1763,1483,2205,932
2109,2107,1362,2577,2543,1090,1805,683,1411,1035
276,1805,100,952,1605,34,2592,618,590,2600
750,1403,834,1388,1298,305,862,1420,1105,1339
1805,1138,139,1362,2665,1303,2552,34,39,13
1656,1416,1076,42,1418,1929,2257,1891,2153,325
2270,1221,1871,1635,656,277,165,679,98,952
2629,1906,2660,1200,724,2542,2620,1916,937,142
2657,249,652,902,1974,125,1863,334,946,754
902,164,2134,660,1863,2680,1539,869,778,22
1542,2062,2044,1645,2327,267,51,186,1499,1584
2323,2524,2638,1631,199,2554,1263,1190,1339,796
772,2683,619,1762,722,1792,1800,2178,703,705
2128,1944,511,767,457,2010,1688,2261,1488,2689
2601,2093,1593,534,2315,1215,1167,900,647,197
2215,585,2036,603,297,2462,1974,1921,1752,1310
372,689,2098,984,509,1744,1996,1699,1387,1940
143,666,1439,1132,166,2383,864,439,1548,25
87,1514,561,1572,38,101,350,1188,2492,1248
104,1680,887,298,1698,1816,1071,601,2424,614
996,798,1574,918,1020,1161,1572,1948,2344,83
2385,579,170,705,1925,19,1271,2683,1024,2460
750,2323,1388,1941,834,1457,1422,1175,866,1888
508,1436,633,2439,543,611,2047,2559,1385,2046
1480,2200,901,1171,1471,771,2586,459,324,2130
418,70,968,717,2641,307,503,1222,631,1815
1941,433,1749,200,1631,1319,2263,107,2281,472
750,644,1175,1420,1739,1388,810,829,1298,862
1471,418,1725,870,562,1262,901,1086,27,783
1174,1464,551,318,2259,1313,529,1208,1747,251
2123,618,2496,1520,1552,3,1579,438,1975,1525
3,65,2443,2599,2665,2551,583,1317,139,2029
959,1639,1247,99,1899,2020,1288,1667,1044,755
1009,219,688,301,1914,2153,1825,1593,1968,42
737,2257,1418,140,688,631,2419,356,1170,7
611,1385,1436,1006,1597,336,2439,2610,174,1447
2460,933,1312,1040,530,2515,478,1977,1216,430
779,2153,723,642,1087,1333,8,1743,184,203
1271,545,783,1883,636,1405,1480,1851,1202,71
2007,133,1448,674,1216,1152,933,1229,1860,1513
1976,1458,930,1137,1434,330,1179,2600,972,311
1502,1160,737,1650,1222,1685,1914,2002,2058,1396
523,139,416,2665,2653,2552,2443,2393,493,1381
674,1597,967,2191,897,718,958,906,1086,1655
1669,561,311,670,101,590,1602,1248,1303,1984
2128,349,2394,149,2064,457,2245,2277,230,1166
71,2104,1192,2189,2364,794,2309,803,140,890
2089,378,1117,2198,949,2446,2542,241,2629,1576
1754,2145,2365,1813,734,1447,2559,568,1717,2119
2255,1265,291,592,1292,572,1962,2149,1711,41
2505,1063,1166,318,1196,2009,948,1181,32,394
2578,1851,19,987,1229,313,2404,2595,2618,2527
2495,2389,1257,866,1842,202,1468,841,1980,1241
1262,2660,1509,1024,2021,1342,2171,669,2576,306
383,2003,2407,2347,1881,486,2408,2035,2418,1612
539,405,1263,123,1801,993,750,2389,2544,1812
2637,148,106,1941,199,2342,1622,862,1339,1640
386,439,1439,1675,1129,2036,1399,1676,1752,2192
1718,1792,2610,1925,2439,575,1008,1800,1887,706
750,436,1257,317,1263,661,1457,862,1422,1622
1357,430,1040,176,2033,783,1492,1171,79,478
1416,2001,1011,2341,2032,926,2296,317,1537,539
1218,2682,2295,1972,1013,125,882,164,1909,2271
1262,2213,1231,2385,71,835,418,2141,1725,1995
2448,2676,795,1921,1972,164,1652,2587,1218,2357
1943,2680,125,660,249,1494,1052,1144,2587,334
1886,231,1093,1270,2573,2396,1196,1454,26,2493
2331,57,1494,701,2397,660,1016,164,652,1461
1048,2582,1145,1071,2691,1997,2288,1360,2433,1237
657,1366,27,931,703,1570,773,2476,1086,224
2094,157,306,2041,1509,342,1036,1813,1751,1128
1480,628,2642,1405,1902,75,1438,2404,945,740
199,246,1592,1640,1457,1165,2342,750,1799,1142
154,2431,200,2101,1295,1879,572,2052,296,2149
1238,221,128,2259,270,2188,251,280,755,1470
778,795,164,1340,869,2682,2357,2545,1943,1970
575,228,157,1288,703,1146,1044,2398,1198,626
2383,312,1439,1085,2116,1399,2547,2271,711,2248
22,517,1567,1849,1522,1674,78,2212,1397,1068
2495,2556,2389,2661,661,199,1105,567,2341,655
2582,805,1816,1145,641,826,1071,1621,2424,1782
685,254,1472,1040,1383,1357,1601,1334,2515,1008
558,1992,1485,302,53,1542,1452,2421,1035,1007
1704,1396,71,783,1619,2191,1357,2200,1192,636
785,2200,783,1480,2166,1883,448,455,1890,1851
1129,386,387,864,2652,439,1934,1675,2442,1005
2285,2389,1298,570,294,2495,2131,2307,405,552
14,2661,109,122,2032,2194,2546,295,1089,1111
348,70,111,1475,2228,1273,1369,2515,377,418
1117,2198,1716,2068,2446,1715,1536,70,2434,285
850,2191,1222,499,1396,2298,1701,1364,2333,2080
2251,1138,764,282,2461,427,1805,1552,952,466
1628,287,2072,1705,1051,964,2140,2636,1113,2091
1215,1705,2179,2104,469,1337,2683,2119,1113,197
1471,1083,1296,968,1036,1792,2130,835,2200,609
1875,2134,249,1863,816,2468,660,652,1494,1539
175,1866,522,2486,1127,687,820,2064,2500,1275
11,1664,2282,573,1465,1981,1291,1820,712,1725
1338,928,2458,970,2299,1319,1699,1293,1010,1696
1936,1701,1632,1655,228,703,850,674,1597,1832
1259,309,1879,1940,2026,2040,544,984,200,1295
2430,71,1380,2171,1113,958,1815,406,2119,870
87,1911,2452,2258,2644,1588,399,83,1188,605
647,1139,1203,1763,562,325,1737,72,2660,2282
2582,1282,2433,1250,2548,1071,1048,2409,875,1910
1902,1291,254,1191,75,1334,1478,2456,1000,1993
599,1385,986,336,920,2136,755,2538,839,569
97,972,1525,1408,1669,670,194,927,1924,2470
1907,2317,590,1226,1605,1884,2606,613,1766,2272
1107,1983,431,2500,1160,219,1473,368,2064,1249
2456,2048,2417,499,1334,1169,404,1191,293,1364
1161,827,996,1020,1910,798,58,1237,1653,130
1471,1405,1712,1351,1860,1197,674,958,1729,424
2021,11,1036,755,2674,2576,62,2199,2282,1702
161,1501,1696,1888,204,2040,4,384,373,1178
197,1803,179,5,1704,470,1192,114,1284,685
845,71,1889,2191,1217,850,964,1923,783,1043
1606,2381,263,630,527,775,1997,2409,1623,201
2313,2564,1230,1375,2367,1720,1878,2642,662,685
405,862,2147,1298,357,1812,1011,868,123,2323
1075,670,1032,914,97,1669,1602,1511,1841,2030
1338,2479,161,1010,1696,204,1647,2237,1345,1501
2557,1363,2204,1389,1223,1688,2296,1944,389,820
2376,1585,1080,1020,752,1038,1161,2635,1976,124
876,406,958,1642,703,1271,71,657,628,1396
745,1742,595,1395,1686,2205,1421,133,1540,807
2230,430,843,478,1638,1312,1040,1509,1407,1845
1118,2393,1067,3,2455,1750,2653,2665,583,212
816,1875,2134,902,1863,2468,943,1082,22,2503
420,822,2590,257,693,2377,1310,2675,585,1989
2666,2213,1901,2119,1307,669,1128,1906,1109,1117
2038,564,1437,684,2166,1354,979,1350,2176,1861
3,618,1690,1838,520,2519,1303,2123,2646,837
714,1904,2620,303,306,1262,636,1793,669,2058
1225,1495,339,785,1897,316,2229,470,2092,1791
645,1224,281,1,1849,2622,2269,22,2028,1068
2177,701,2134,1875,1863,196,2503,91,249,2173
1842,1241,2323,1403,1339,343,829,162,1422,1175
703,197,1284,2080,735,470,545,2451,1405,657
2590,652,2563,2357,1243,1932,125,257,653,1970
694,1764,1848,1591,131,695,1578,2275,2368,1788
857,1166,2240,2009,2505,2497,318,1487,1196,2277
1916,957,2020,1470,2199,63,1475,26,622,1639
1934,2357,1674,284,1068,653,25,1932,375,642
1229,1923,1785,771,1815,548,1222,2641,2618,193
1741,1969,1805,1552,2380,276,809,13,618,2592
900,1565,358,707,1746,735,469,685,2538,633
2571,2479,796,308,2050,2454,2169,1647,2458,1469
551,949,142,1806,2020,1529,957,1200,2654,26
1353,1136,167,605,827,24,2376,1770,2635,242
1639,1307,2020,949,2666,1916,724,529,1551,2629
562,406,669,1271,1825,1197,636,703,2178,71
529,839,1242,1899,2199,2411,1450,2310,1977,2515
1008,1305,700,315,2641,1479,1119,1638,1383,2576
1415,1950,553,113,1660,130,1186,630,1627,2168
2241,1432,483,2292,2242,213,649,988,2427,1678
2171,702,976,631,2319,2654,1252,2516,1078,2273
682,1979,1390,1286,1192,1705,669,71,1050,1825
380,335,180,2614,165,1490,1633,591,2685,2477
1863,660,902,1875,2468,574,701,2331,1397,1539
850,2205,674,1914,1364,545,2191,1222,499,2233
2641,669,1286,1040,1119,1716,1815,1383,418,1008
132,103,998,1869,373,1345,1749,2026,2180,2326
146,1696,472,1888,204,1261,2458,1293,161,1338
2264,2151,1485,784,1519,53,1507,988,2327,2244
1525,670,396,1511,914,97,1690,1559,1514,590
1770,1843,1599,2582,605,242,1282,1048,909,793
2687,1100,2380,425,1741,276,606,1969,1303,2142
2361,654,432,2049,1053,1489,666,1116,727,2084
2639,2091,2516,1252,2273,963,619,392,2020,724
2541,890,1793,867,1153,351,530,170,1302,2072
1439,864,1613,2036,2173,2464,1548,2563,2590,869
2176,1405,2014,1437,1271,306,174,1664,919,1350
631,1256,1939,1656,1147,2213,2641,418,1171,2346
2173,1129,2318,1613,125,2652,321,675,2442,2697
2029,2673,39,1303,121,2470,139,1007,1376,2207
1521,2499,96,120,386,2445,1873,1204,2215,754
2026,2585,200,2523,64,2098,907,1879,1749,1295
1702,2350,1093,2674,597,459,221,616,1119,1242
2395,315,2310,2515,348,1899,489,1638,543,1407
1851,1229,2527,314,858,579,1357,193,1965,313
2427,1485,1542,1519,2135,1625,1645,971,962,2327
399,604,909,1960,1574,798,2039,630,1365,2406
441,2421,2327,558,1992,1542,493,889,1876,1541
2548,1048,1911,1643,1282,1623,1997,1161,1926,1237
1069,1252,498,895,1274,377,2068,1477,2020,1307
2307,1433,357,862,1631,1980,2052,1257,296,145
2257,680,457,512,2335,688,6,42,2261,511
2369,1364,2402,1733,1939,434,1222,1379,1396,2535
827,1574,1948,350,918,1572,1434,101,743,1020
2221,1781,2462,297,2295,2657,585,125,2183,2563
969,373,2454,1344,433,103,1869,1699,2571,1723
2007,705,446,1654,2429,1030,2045,657,1632,1629
912,883,151,1197,404,2436,1036,1291,157,1191
391,1602,194,97,670,2095,1525,49,2519,2390
1574,605,1370,1770,34,299,1161,83,664,1056
2130,2190,739,1379,2141,508,1454,1385,398,2435
573,1576,1792,792,1564,1899,627,1036,1497,241
387,322,2442,892,902,1959,653,1185,981,2448
1342,842,616,611,481,865,1436,2620,1597,1747
121,1074,39,2393,1035,2029,2673,493,558,2109
1383,2436,1044,1718,700,27,1845,968,1036,1369
2359,840,42,368,1905,417,1743,1518,2206,511
2571,1338,1699,433,309,1319,2054,928,2458,1696
2206,203,405,1416,644,2419,1009,868,123,137
2052,355,994,2596,145,692,680,1433,519,512
2271,2448,869,2587,1972,1218,2697,1180,1943,2657
2647,2179,2305,2672,2091,35,2435,1350,1421,2324
29,1273,1716,2228,1119,1024,2487,392,1915,307
164,2682,2357,1795,1340,652,778,1539,1932,284
158,670,2378,1671,1408,480,1559,656,2592,1602
1627,113,2582,1145,1071,601,1360,1660,1520,528
1980,1298,1420,1328,658,2342,1640,1105,1631,796
1161,918,827,996,2376,930,2670,1585,1434,1237
1130,330,83,1056,1370,2644,1486,2670,2097,1002
717,867,665,1222,1357,1609,832,2033,524,2391
11,157,703,1575,1664,1083,1634,1981,1808,2480
1262,62,173,1215,234,2046,860,2140,772,2119
106,761,863,2637,246,1622,1339,1640,1263,2624
1577,1873,694,1521,2616,96,2215,2297,1614,603
224,1197,2436,510,1146,1632,669,133,1286,2398
1336,497,577,1667,524,40,2127,1628,1306,783
307,1915,446,2171,619,418,1380,1802,142,773
1214,705,2683,1479,1050,1947,173,469,568,633
1798,614,1360,1759,2617,1770,2218,1038,16,1282
1183,927,113,388,1984,320,1566,1853,1926,83
1899,348,2111,895,986,773,1802,1756,1617,378
1497,2660,2572,2674,1668,1447,1747,1906,2688,1702
1007,2109,240,466,1541,1784,554,1074,1047,889
2398,62,799,1383,1475,1083,1702,1008,1792,609
1842,1105,796,1403,866,1622,2637,1257,374,1640
2598,130,2612,2433,1759,2644,350,124,1434,1237
1782,641,2252,973,117,2612,1341,1621,1770,1048
2287,968,478,1044,1217,1845,352,1815,44,1108
13,1999,2207,1821,1969,1248,590,1871,1653,2619
1657,95,1613,651,585,582,386,2563,1116,2036
705,1753,1825,794,71,1060,406,1217,674,1532
1436,1288,336,1008,1040,2515,543,2520,1475,2262
2424,104,805,614,1698,1954,1680,1865,826,887
2033,2058,473,513,800,2060,2521,79,1364,1357
1133,54,2599,1784,493,1805,774,39,121,240
2582,1079,1770,1911,2691,641,2433,1997,875,350
664,1056,1097,1130,2097,2670,1161,1294,2126,561
71,968,682,1800,2555,705,287,1192,56,964
1342,1475,1628,1705,1428,2699,173,55,2636,1102
131,652,1873,334,2680,1310,2401,872,1494,1618
2533,2096,196,420,727,120,602,2657,2177,21
101,1514,590,825,1669,311,2356,1434,422,223
1401,329,1513,1232,674,2507,828,568,1229,451
330,1161,1798,561,634,2612,605,1976,1080,2644
1548,2590,978,2675,1132,1657,1613,2563,138,2671
478,1312,395,1379,464,1569,768,2171,447,1716
426,1761,2567,1757,332,1184,1877,2266,1740,2121
705,2178,581,1729,958,1883,71,1271,794,1043
1357,2033,1789,1704,176,2058,324,1492,1538,867
2141,2055,2319,1040,665,1815,2213,2391,768,2056
